Proveedor,Texto breve material,Material,CATEGORIA,CEDIS MOTOS,Centro,SUCURSAL,TIPO DE SUCURSAL,Año,Mes,Día,Suma de Cantidad
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1295,MACROPAY TLALNE MULTI VALLE DORADO L25A,CELULAR,2026,julio,3,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1297,MACROPAY TEOTIHUACAN PLAZA JUAREZ 15,CELULAR,2026,junio,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1301,MACROPAY CHIMALHUACAN PLAZA L48,PLUS,2026,abril,19,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1302,MACROPAY CUAU CENTELLA L37,CELULAR,2026,mayo,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1304,MACROPAY ECATEPEC LAS AMERICAS L25D,CELULAR,2026,junio,26,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1306,MACROPAY CUAU DE ROMERO PLAZA LD02,CELULAR,2026,marzo,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1306,MACROPAY CUAU DE ROMERO PLAZA LD02,CELULAR,2026,julio,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1307,MACROPAY TIANGUISTENCO PLAZA MÍA L5,CELULAR,2026,abril,18,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1308,MACROPAY ZINACANTEPEC PLAZA MÍA L15,CELULAR,2026,julio,14,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1325,MACROPAY ZIMAPAN CORONA,CELULAR,2026,mayo,9,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1332,MACROPAY CDMX ARENAL TERRAZAS L15,CELULAR,2026,julio,16,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1350,MACROPAY CDMX SORIANA CALZ VIGA LI-3A-2,CELULAR,2026,mayo,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1365,MACROPAY ATOTONILCO REP DE CUBA,CELULAR,2026,junio,23,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1366,MACROPAY APAN REFORMA,CELULAR,2026,abril,20,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1366,MACROPAY APAN REFORMA,CELULAR,2026,mayo,8,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1366,MACROPAY APAN REFORMA,CELULAR,2026,julio,18,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1393,MACROPAY MIAHUATLAN BASILIO ROJAS,CELULAR,2026,marzo,4,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1393,MACROPAY MIAHUATLAN BASILIO ROJAS,CELULAR,2026,abril,5,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1398,MACROPAY TECAMAC FCO GLEZ BOCANEGRA,CELULAR,2026,marzo,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1398,MACROPAY TECAMAC FCO GLEZ BOCANEGRA,CELULAR,2026,abril,19,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1400,MACROPAY TLALNEPANTLA ENCUENTRO L29,CELULAR,2026,junio,18,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1405,MACROPAY CDMX SORIANA ROJO GOMEZ L5,CELULAR,2026,julio,23,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1406,MACROPAY NEZAHUALCOYOTL SORIANA L15,CELULAR,2026,abril,30,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1413,MACROPAY PACHUCA JOSE MARIA MORELOS,CELULAR,2026,abril,3,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1413,MACROPAY PACHUCA JOSE MARIA MORELOS,CELULAR,2026,abril,13,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1414,MACROPAY HUICHAPAN HIDALGO SAN JOSE,CELULAR,2026,julio,18,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1426,MACROPAY TIZAYUCA HIMNO NACIONAL,PLUS,2026,marzo,26,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1433,MACROPAY TOLUCA GRAND PLAZA L7,CELULAR,2026,junio,14,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1434,MACROPAY SAN MARTIN PIRAMIDES 16 SEPT,CELULAR,2026,marzo,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,CELULAR,2026,marzo,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,CELULAR,2026,abril,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,CELULAR,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,CELULAR,2026,junio,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1456,MACROPAY PINOTEPA LAS FLORES L1,CELULAR,2026,abril,20,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1456,MACROPAY PINOTEPA LAS FLORES L1,CELULAR,2026,mayo,1,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1458,MACROPAY NEZA CHEDRAUI ESTADIO,CELULAR,2026,agosto,5,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1461,MACROPAY ATIZAPAN SORIANA VILL HACIENDA,CELULAR,2026,mayo,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1461,MACROPAY ATIZAPAN SORIANA VILL HACIENDA,CELULAR,2026,julio,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1473,MACROPAY CDMX CHEDRAUI ANFORA L20,CELULAR,2026,marzo,15,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,marzo,13,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,marzo,24,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,abril,22,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,julio,8,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1475,MACROPAY ZUMPANGO FEDERICO GOMEZ,CELULAR,2026,julio,15,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1496,MACROPAY APIZACO PLAZA GUADALUPE,CELULAR,2026,abril,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1514,MACROPAY HUAMANTLA ALLENDE NTE,CELULAR,2026,marzo,15,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1523,MACROPAY XALAPA ATENAS,CELULAR,2026,julio,26,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1528,MACROPAY CUERNA CHEDRAUI FLORES MAGON L7,CELULAR,2026,marzo,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1528,MACROPAY CUERNA CHEDRAUI FLORES MAGON L7,CELULAR,2026,abril,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1528,MACROPAY CUERNA CHEDRAUI FLORES MAGON L7,CELULAR,2026,junio,26,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1542,MACROPAY JILOTEPEC PABELLON L1,CELULAR,2026,julio,22,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1558,MACROPAY CDMX PARQUE JARDIN LB05,CELULAR,2026,abril,5,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1566,MACROPAY CHIMALHUACAN SORIANA PEÑON L1,CELULAR,2026,mayo,13,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1572,MACROPAY ACAJETE CARRETERA NACIONAL,CELULAR,2026,marzo,12,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1594,MACROPAY JIUTEPEC MEGA SORIANA L07,CELULAR,2026,marzo,31,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1697,MACROPAY XOCHIMILCO,CELULAR,2026,marzo,3,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1697,MACROPAY XOCHIMILCO,CELULAR,2026,marzo,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1697,MACROPAY XOCHIMILCO,CELULAR,2026,junio,9,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1702,MACROPAY CDMX PARQUE TEZONTLE L 180,CELULAR,2026,julio,15,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1717,MACROPAY AMECAMECA FRAY M VALENCIA,CELULAR,2026,marzo,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1718,MACROPAY CHALCO CENTRO MORELOS,CELULAR,2026,mayo,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,marzo,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,PLUS,2026,abril,13,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1724,MACROPAY CDMX GALERIAS IXTAPALUCA L B1A,CELULAR,2026,junio,12,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1726,MACROPAY ECATEPEC PUERTA ARAGON L 21,CELULAR,2026,abril,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1726,MACROPAY ECATEPEC PUERTA ARAGON L 21,CELULAR,2026,mayo,5,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1726,MACROPAY ECATEPEC PUERTA ARAGON L 21,CELULAR,2026,mayo,10,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1726,MACROPAY ECATEPEC PUERTA ARAGON L 21,CELULAR,2026,junio,15,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1739,MACROPAY MOR PUENTE DE IXTLA,CELULAR,2026,mayo,27,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1744,MACROPAY ECATEPEC PLAZA L B8,CELULAR,2026,julio,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1746,MACROPAY IGUALA HIDALGO CENTRO,CELULAR,2026,marzo,3,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1746,MACROPAY IGUALA HIDALGO CENTRO,CELULAR,2026,abril,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1746,MACROPAY IGUALA HIDALGO CENTRO,CELULAR,2026,junio,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1746,MACROPAY IGUALA HIDALGO CENTRO,CELULAR,2026,julio,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1747,MACROPAY TOLUCA HIDALGO MOTOS,MOTOS,2026,mayo,1,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1747,MACROPAY TOLUCA HIDALGO MOTOS,MOTOS,2026,julio,17,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1766,MACROPAY PUE PLAZA DORADA LG,PLUS,2026,junio,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,febrero,23,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,marzo,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,mayo,8,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,junio,6,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,PLUS,2026,julio,26,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1770,MACROPAY IXMIQUILPAN PLAZA DIAMANTE,CELULAR,2026,abril,18,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,febrero,23,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,marzo,16,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,PLUS,2026,julio,8,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1777,MACROPAY ZAACHILA CENTRO,CELULAR,2026,mayo,19,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1779,MACROPAY HUAJUAPAN CENTRO,PLUS,2026,mayo,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1781,MACROPAY POZA RICA CENTRO,CELULAR,2026,abril,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1783,MACROPAY LOS REYES CENTRO TEPOZAN LC24,PLUS,2026,julio,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1787,MACROPAY MEXICALTZINGO NARCISO MENDOZA,CELULAR,2026,marzo,24,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1787,MACROPAY MEXICALTZINGO NARCISO MENDOZA,CELULAR,2026,abril,12,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1787,MACROPAY MEXICALTZINGO NARCISO MENDOZA,CELULAR,2026,abril,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1799,MACROPAY HGO MIXQUIHUALA CENTRO,CELULAR,2026,mayo,14,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1799,MACROPAY HGO MIXQUIHUALA CENTRO,CELULAR,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1799,MACROPAY HGO MIXQUIHUALA CENTRO,CELULAR,2026,julio,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,junio,1,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,junio,27,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1813,MACROPAY ZUMPANGO AV INSURGENTES,PLUS,2026,julio,10,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1815,MACROPAY TENANCINGO CENTRO,CELULAR,2026,junio,17,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1820,MACROPAY ACATZINGO CENTRO,CELULAR,2026,abril,10,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1820,MACROPAY ACATZINGO CENTRO,CELULAR,2026,mayo,17,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1820,MACROPAY ACATZINGO CENTRO,CELULAR,2026,junio,12,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1820,MACROPAY ACATZINGO CENTRO,CELULAR,2026,julio,8,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,abril,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,junio,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,junio,14,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1830,MACROPAY TECAMAC MACROPLAZA LF14,PLUS,2026,agosto,11,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,abril,24,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,junio,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,PLUS,2026,julio,17,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1835,MACROPAY TEHUACAN CENTRO CHEDRAUI,CELULAR,2026,junio,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1835,MACROPAY TEHUACAN CENTRO CHEDRAUI,CELULAR,2026,junio,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1846,MACROPAY ZIMATLAN CENTRO,PLUS,2026,febrero,20,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1846,MACROPAY ZIMATLAN CENTRO,PLUS,2026,abril,2,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1846,MACROPAY ZIMATLAN CENTRO,PLUS,2026,julio,21,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1847,MACROPAY ATLIXCO MOTOS 3 SUR,MOTOS,2026,marzo,29,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1847,MACROPAY ATLIXCO MOTOS 3 SUR,MOTOS,2026,junio,24,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,febrero,19,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,marzo,7,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,abril,5,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,mayo,10,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,mayo,16,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1849,MACROPAY APAXCO CENTRO,CELULAR,2026,julio,25,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1851,MACROPAY ACAPULCO CHED PIE DE LA C,CELULAR,2026,agosto,1,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,marzo,4,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,marzo,28,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,abril,1,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,abril,24,1
VELOCI MOTORS,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",108635002,SCOOTER,CEDIS CDMX,1861,MACROPAY ZUMPANGO TOWN CENTER L41,CELULAR,2026,mayo,20,1
