Proveedor,Texto breve material,CATEGORIA,CEDIS MOTOS,SUCURSAL,Centro,Almacén,IMEI/SERIE,Suma de Libre utilización,Suma de Valor libre util.,Suma de Bloqueado,Suma de Valor stock bloq.,Suma de Inspecc.de calidad,Suma de Valor en insp.cal.
BODESA,"MOTO BDS STARK 300CC, AZUL",DOBLE PROPOSITO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LB430Y5J6TC017158,0,$0.00,0,$0,1,27499
BODESA,"MOTO BDS STARK 300CC, AZUL",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3SACG1GA7T1000863,0,$0.00,0,$0,1,29042
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LB430Y5J1TC012966,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LB430Y5J4TC017045,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LB430Y5J7TC012986,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,LB430Y5J8TC017131,0,$0.00,1,$26999,0,0
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LB430Y5J1TC016676,0,$0.00,0,$0,1,27499
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LB430Y5J1TC012868,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LB430Y5J1TC016628,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LB430Y5J4TC016963,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LB430Y5J4TC017059,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LB430Y5J8TC016965,0,$0.00,0,$0,1,26999
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,LB430Y5J3TC016971,0,$0.00,0,$0,1,27914
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,LB430Y5J6SC054290,0,$0.00,0,$0,1,27914
BODESA,"MOTO BDS STARK 300CC, ROJO",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,LB430Y5JXTC016661,0,$0.00,0,$0,1,27914
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CDMX,CE. LOG. PXGL,21,140,3SAAJ1GA9T1000128,0,$0.00,1,$17365,0,0
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD100TZ000613,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD101TZ000328,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD101TZ000605,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD102TZ000225,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD102TZ000242,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD102TZ000290,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD104TZ000601,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD105TZ000378,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD105TZ000381,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD107TZ000298,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD109TZ000416,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,LGVSMD109TZ000500,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,LGVSMD106TZ000261,0,$0.00,0,$0,1,17224
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA1V1000823,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA3V1000550,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA3V1000743,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA7V1000695,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA8V1000575,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GA8V1000799,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GAXV1000559,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3SAAJ1GAXV1000741,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD102TZ000256,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD102TZ000287,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD103TZ000279,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD103TZ000332,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD106TZ000325,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD107TZ000365,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD10XTZ000263,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,LGVSMD10XTZ000375,0,$0.00,0,$0,1,16700
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD101TZ000393,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD103TZ000251,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD103TZ000587,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD104TZ000503,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD106TZ000583,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD107TZ000558,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD108TZ000245,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD108TZ000276,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD108TZ000567,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD109TZ000271,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD109TZ000531,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD10XTZ000554,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,LGVSMD10XTZ000571,0,$0.00,0,$0,1,16200
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,LGVSMD103TZ000413,0,$0.00,0,$0,1,18509
BODESA,"MOTO BDS THUNDER 190CC, NEGRO",TRABAJO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,LGVSMD108TZ000634,0,$0.00,0,$0,1,18509
DINAMO,"MOTO DINAMO ADVENTURE ELITE 150C, BLANCO",SCOOTER,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3CUS1AAY8TX000067,0,$0.00,1,$21220,0,0
DINAMO,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",SCOOTER,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3CUS1AAY5TX000172,0,$0.00,1,$20083,0,0
DINAMO,"MOTO DINAMO KF RACER 150CC, VERDE",CHOPPER,CEDIS CDMX,CE. LOG. PXGL,21,140,3CUU2AKF4SX000262,0,$0.00,1,$16411,0,0
DINAMO,"MOTO DINAMO METRO 125CC, PLATA",SEMIAUTOMATICA,CEDIS CDMX,CE. LOG. PXGL,21,140,3CUT3AMM2TX000055,0,$0.00,1,$21220,0,0
DINAMO,"MOTO DINAMO METRO 125CC, PLATA",SEMIAUTOMATICA,CEDIS CDMX,CE. LOG. PXGL,21,140,3CUT3AMM3TX000002,0,$0.00,1,$21220,0,0
DINAMO,"MOTO DINAMO METRO 125CC, ROJO",SEMIAUTOMATICA,CEDIS CDMX,CE. LOG. PXGL,21,140,3CUT3AMMXTX000160,0,$0.00,1,$21220,0,0
DINAMO,"MOTO DINAMO METRO 125CC, VERDE",SEMIAUTOMATICA,CEDIS CDMX,CE. LOG. PXGL,21,140,3CUT3AMM4TX000168,0,$0.00,1,$21220,0,0
DINAMO,"MOTO DINAMO SCORPIO 200CC, BLANCO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA,11,140,3CUD2ASP9SX000489,0,$0.00,1,$21480,0,0
DINAMO,"MOTO DINAMO SCORPIO 200CC, BLANCO",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3CUD2ASP2TX000027,0,$0.00,1,$23881,0,0
DINAMO,"MOTO DINAMO SCORPIO 200CC, ROJO",DOBLE PROPOSITO,CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3CUD2ASP6TX000046,0,$0.00,1,$23899,0,0
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAKAEXT1040750,0,$0.00,1,$13939,0,0
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAKAE0V1042106,0,$0.00,0,$0,1,14118
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAKAE1V1042115,0,$0.00,0,$0,1,14118
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAKAE1V1042163,0,$0.00,0,$0,1,14118
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAKAE6V1042157,0,$0.00,0,$0,1,14118
MOTO ROAD,"MOTO CARABELA BAT 150CC, NEGRO",TRABAJO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAKAE8V1042192,0,$0.00,0,$0,1,14118
MOTO ROAD,"MOTO CARABELA COYOTE 150CC, AZUL",SCOOTER,CEDIS MID,CEDIS MERIDA,11,140,3EFBBKAL9S1022505,0,$0.00,1,$20577,0,0
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA10T1792567,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA12T1792571,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA17T1792601,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA18T1792641,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA19T1792583,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFPDRA19T1792602,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA10T1787465,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA13T1792305,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA13V1795238,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA14T1792605,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA14V1795247,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA16V1795203,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA17T1792632,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA17V1795243,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA18T1792560,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA19V1795194,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFPDRA1XT1792320,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA10T1787403,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA10T1792584,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA13T1792594,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA15T1787431,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA15T1792628,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA16T1792573,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA17T1787415,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA19T1792566,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA19T1792647,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFPDRA1XT1792558,0,$0.00,0,$0,1,26837
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SALTILLO,CEDIS SALTILLO,29,140,3EFPDRA18T1789187,0,$0.00,1,$26551,0,0
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA11T1792576,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA11T1792626,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA12T1792604,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA14T1792586,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA16T1792556,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",DOBLE PROPOSITO,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFPDRA1XT1792561,0,$0.00,0,$0,1,26551
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFTAHAV3T1039281,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFTAHAV5T1038262,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFTAHAV7T1038263,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS CULIACAN,CEDIS CULIACAN,28,140,3EFTAHAV9T1039253,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV1T1038128,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV1T1039277,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV1T1039294,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV2T1039272,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV3T1038129,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV3T1039278,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV3T1039295,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV4T1039287,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV4T1039290,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV7T1039297,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAV8T1039292,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS GDL,CEDIS MACROPAY GUADALAJARA,25,140,3EFTAHAVXT1038175,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAHAV1T1039408,0,$0.00,0,$0,1,13796
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAHAV4T1039337,0,$0.00,0,$0,1,13796
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS MID,CEDIS MERIDA PXGL,26,140,3EFTAHAV5T1039363,0,$0.00,0,$0,1,13796
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFTAHAV9T1039317,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFTAHAVXT1039293,0,$0.00,0,$0,1,12943
MOTO ROAD,"MOTO CARABELA HUNTER 110CC, BLANCO",SEMIAUTOMATICA,CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3EFTAHAVXT1039407,0,$0.00,0,$0,1,12943
