Proveedor,Texto breve material,CEDIS MOTOS,SUCURSAL,Centro,Almacén,IMEI/SERIE,Suma de Libre utilización,Suma de Valor libre util.,Suma de Bloqueado,Suma de Valor stock bloq.,Suma de Inspecc.de calidad,Suma de Valor en insp.cal.
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SALTILLO,DELICIAS CHIHUAHUA CENTRO,1946,10,3VMA2FA02V2447435,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SALTILLO,MACROPAY MATAMOROS CHED DEL NIÑO,1898,10,3VMA2FA09V2447464,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SALTILLO,MACROPAY SALTILLO PATIO L04D,1842,10,3VMA2FA04T2428155,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SALTILLO,MACROPAY TORREON CENTRO,1772,10,3VMA2FA07T2428148,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SAN LUIS,MACROPAY SAN LUIS DE LA PAZ CENTRO,1855,10,3VMA2FA02T2428154,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS SAN LUIS,MACROPAY SAN LUIS DE LA PAZ CENTRO,1855,10,3VMA2FA08T2427350,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3VMA2FA03V2455088,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3VMA2FA05V2466979,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,CEDIS MACROPAY TABASCO PXGL,14,140,3VMA2FA06V2466957,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY CARDENAS BANCO,1089,10,3VMA2FA04T2381435,1,$18554.19,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY CARDENAS PORTALES CENTRO,1802,10,3VMA2FA0XV2466976,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY COATZA MERCADO MORELOS,1803,10,3VMA2FA01T2427321,1,$18058.35,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY COSAMALOAPAN OCAMPO,1241,10,3VMA2FA07V2454977,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY CUNDUACAN CENTRAL,1125,10,3VMA2FA06V2447292,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY TUX 6TA SUR PONIENTE,1080,10,3VMA2FA08T2393880,1,$18554.19,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY TUX PRIMERA PONIENTE SUR,1578,10,3VMA2FA01T2437475,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY TUXTEPEC 20 DE NOV,1134,10,3VMA2FA00V2447272,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3VMA2FA00V2455078,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3VMA2FA04V2455052,1,$18456.23,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",PROVEEDOR,MACROPAY ROSARITO ESCENICA,1357,10,3VMA2FA08T2427302,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI ATRIO  EVO SPORT 200CC, ROJO",PROVEEDOR,MACROPAY TIJUANA MORA STA FE  L4,1556,10,3VMA2FA05T2427290,1,$18025.20,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY ALAMO CENTRO,1870,10,3VMC3FZ03T2436936,1,$32407.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY EZEQUIEL MONTES CENTRO,1903,10,3VMC3FZ06V2449876,1,$32520.01,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY HGO MIXQUIHUALA CENTRO,1799,10,3VMC3FZ01T2434747,1,$31895.91,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY HUAJUAPAN B. JUAREZ,1129,10,3VMC3FZ06T2436915,1,$32407.77,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY TUXPAN CENTRO JUAREZ,1831,10,3VMC3FZ03T2390590,1,$32032.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY VER CENTRO INDEPENDENCIA,1897,10,3VMC3FZ01T2435591,1,$32407.77,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY VERACRUZ AV MATAMOROS NORTE,1721,10,3VMC3FZ0XT2435489,1,$32407.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY ZIMATLAN CENTRO,1846,10,3VMC3FZ02T2436720,1,$32407.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,MACROPAY ZIMATLAN CENTRO,1846,10,3VMC3FZ07T2436714,1,$32407.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS CDMX,PUEBLA 18 PONIENTE,1895,10,3VMC3FZ0XT2436707,1,$32407.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS GDL,COLIMA PLAZA SAN FERNANDO,1947,10,3VMC3FZ07T2445266,1,$32240.73,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS GDL,MACROPAY APATZINGAN CENTRO ANDRADE,1832,10,3VMC3FZ05T2434721,1,$31895.91,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS GDL,MACROPAY GDL MOTOS PASEO ALCALDE,1919,10,3VMC3FZ02T2445286,1,$32240.74,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS GDL,MACROPAY MICH LAZARO CARDENAS CENTRO,1812,10,3VMC3FZ07T2434719,1,$32240.74,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS MID,MACROPAY CHT MOTOS OTHON,1738,10,3VMC3FZ09T2390514,1,$31895.91,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS MID,MACROPAY ESCARCEGA J SIERRA MOTOS,1797,10,3VMC3FZ04T2436914,1,$31895.91,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS SAN LUIS,CEDIS SAN LUIS,27,140,3VMC3FZ07T2436762,1,$32183.26,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS SAN LUIS,MACROPAY FRESNILLO CENTRO,1886,10,3VMC3FZ01T2435042,1,$32183.27,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS SAN LUIS,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,1415,10,3VMC3FZ07T2436759,1,$32183.27,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS SAN LUIS,MACROPAY SAN LUIS DE LA PAZ CENTRO,1855,10,3VMC3FZ08T2435555,1,$32757.98,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS TAB PXGL,MACROPAY MACUSPANA MOTOS,1901,10,3VMC3FZ01T2435039,1,$32757.98,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,3VMC3FZ02T2445904,1,$32757.98,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS TAB PXGL,MACROPAY MINATITLAN MIGUEL HID MOTOS,1827,10,3VMC3FZ08T2435054,1,$32757.98,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS TAB PXGL,MACROPAY SANTIAGO TUXTLA HIDALGO,1354,10,3VMC3FZ00T2434920,1,$31895.91,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",CEDIS TAB PXGL,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,1760,10,3VMC3FZ01T2435056,1,$32757.98,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BEAST KX4 HYPER 200CC, ROJO",PROVEEDOR,MACROPAY TECATE BAJA PASCUAL ORTIZ,1444,10,3VMC3FZ03T2436631,1,$32075.51,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY CDMX PATIO MARTIN CARRERA,1731,10,3VMA2F3C1T2395204,1,$15947.83,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY COLON HEROES DE LA REV L10,1333,10,3VMA2F3C8T2395233,1,$15947.83,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY CRUCECITA HUATULCO EL MADERO L6,1266,10,3VMA2F3C0T2405706,1,$15142.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY EZEQUIEL MONTES CENTRO,1903,10,3VMA2F3C0T2425874,1,$14675.25,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TASQUILLO PLAZA JUAREZ,1320,10,3VMA2F3C5T2424669,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TECOZAUTLA FRAY SAN JUAN,1327,10,3VMA2F3C7T2395210,1,$15332.07,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TEZIUTLAN CUAUHTEMOC,1194,10,3VMA2F3C2T2386883,1,$15085.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TLACOLULA AV JUAREZ,1269,10,3VMA2F3C7T2424656,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TOLUCA HIDALGO MOTOS,1747,10,3VMA2F3C1T2395252,1,$15332.07,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,MACROPAY TUXPAN MERCADO,1261,10,3VMA2F3C6T2424695,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CDMX,PUEBLA 18 PONIENTE,1895,10,3VMA2F3C9T2405722,1,$15142.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS CULIACAN,MACROPAY LA PAZ MERCADO MADERO,1805,10,3VMA2F3C7T2424785,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS MID,MACROPAY MID SENDERO SUPER,1021,10,3VMA2F3C6T2405595,1,$15623.37,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS MID,MACROPAY TULUM ARRICE MOTOS,1844,10,3VMA2F3C6T2402471,1,$15745.56,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS SALTILLO,MACROPAY SABINAS CENTRO,1938,10,3VMA2F3C6T2425877,1,$14662.93,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS SAN LUIS,MACROPAY SLP CENTRO PIPILA,1788,10,3VMA2F3C0T2425776,1,$15256.81,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS SAN LUIS,MACROPAY SLP CENTRO PIPILA,1788,10,3VMA2F3C6T2395392,1,$15256.81,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS SAN LUIS,MACROPAY TAMPICO CENTRO ADUANA,1753,10,3VMA2F3C6T2395330,1,$15947.83,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS TAB PXGL,MACROPAY ACAYUACAN LA PALMA L 19A,1214,10,3VMA2F3CXT2431357,1,$14470.00,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS TAB PXGL,MACROPAY CUNDUACAN CENTRAL,1125,10,3VMA2F3C6T2431288,1,$14912.13,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS TAB PXGL,MACROPAY MATIAS ROMERO 16 SEPT,1263,10,3VMA2F3C1T2410395,1,$15085.76,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",CEDIS TAB PXGL,MACROPAY TUX AMBAR L1N-22,1290,10,3VMA2F3C5T2431346,1,$14470.00,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",PROVEEDOR,MACROPAY ROSARITO ESCENICA,1357,10,3VMA2F3C8T2425461,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",PROVEEDOR,MACROPAY TIJUANA MORA STA FE  L4,1556,10,3VMA2F3C3T2425447,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",PROVEEDOR,MACROPAY TIJUANA PASEO 2000 LD-PB-04,1368,10,3VMA2F3C7T2425435,1,$14439.21,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,ACATLAN INDEPENDENCIA,1943,10,3VMA2M3C8V2450786,1,$15155.04,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY AMOZOC PLAZA ANGELINAS L5,1178,10,3VMA2M3C9V2436508,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY APAN REFORMA,1366,10,3VMA2M3C4V2436433,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY ATLIXCO MOTOS 3 SUR,1847,10,3VMA2M3C1V2450631,1,$15155.04,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY CDMX LINDAVISTA L120,1455,10,3VMA2M3C4V2436206,1,$15247.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY CHIMALHUACAN PLAZA L48,1301,10,3VMA2M3C1V2450984,1,$15155.03,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY CIUDAD CARDEL AZUETA,1274,10,3VMA2M3C9V2436427,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY CUERNA CHEDRAUI FLORES MAGON L7,1528,10,3VMA2M3C0V2457182,1,$15155.04,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY HGO TULA 5 DE MAYO,1446,10,3VMA2M3C1V2450645,1,$15247.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY HUAJUAPAN CENTRO,1779,10,3VMA2M3C2V2450976,1,$15247.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY IXMIQUILPAN PLAZA DIAMANTE,1770,10,3VMA2M3C6V2450639,1,$15155.03,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY MEXICALTZINGO NARCISO MENDOZA,1787,10,3VMA2M3C1V2450614,1,$15123.86,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY OAX ALDAMA,1153,10,3VMA2M3C0V2450409,1,$15247.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY PUE PLAZA PARQUE L51,1647,10,3VMA2M3C9V2457004,1,$15155.03,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY TECAMAC MACROPLAZA LF14,1830,10,3VMA2M3C8V2450917,1,$15247.40,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY TEHUACAN 5 SUR,1138,10,3VMA2M3C7V2450892,1,$15123.86,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY TOLUCA HIDALGO MOTOS,1747,10,3VMA2M3C9V2436203,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY VER CENTRO INDEPENDENCIA,1897,10,3VMA2M3CXV2436419,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY VERACRUZ AV MATAMOROS NORTE,1721,10,3VMA2M3C1V2436387,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY VERACRUZ AV MATAMOROS NORTE,1721,10,3VMA2M3C1V2436437,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY ZIHUATANEJO CENTRO,1853,10,3VMA2M3C7V2450410,1,$15155.03,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,MACROPAY ZINACANTEPEC PLAZA MÍA L15,1308,10,3VMA2M3C2V2450590,1,$15155.03,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CDMX,TECPAN DE GALEANA CENTRO,1929,10,3VMA2M3C9V2436184,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CULIACAN,MACROPAY CANATLAN CENTRO,1871,10,3VMA2M3C1V2436504,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CULIACAN,MACROPAY CULIACAN EXPLANADA L33A,1848,10,3VMA2M3C8V2450884,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CULIACAN,MACROPAY DURANGO CENTRO B JUAREZ,1864,10,3VMA2M3C7V2450813,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS CULIACAN,MACROPAY MAZATLAN CENTRO,1863,10,3VMA2M3C3V2451408,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS GDL,MACROPAY APATZINGAN CENTRO ANDRADE,1832,10,3VMA2M3C6V2451385,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS GDL,MACROPAY APATZINGAN CENTRO CATEDRAL,1834,10,3VMA2M3C8V2451372,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS GDL,MACROPAY LA PIEDAD CENTRO,1804,10,3VMA2M3CXV2451406,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,CEDIS MERIDA,11,140,3VMA2M3C3V2451375,1,$15205.10,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,CEDIS MERIDA,11,140,3VMA2M3C4V2451384,1,$15205.10,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,CEDIS MERIDA PXGL,26,140,3VMA2M3C2V2451383,1,$15384.11,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,CEDIS MERIDA PXGL,26,140,3VMA2M3C7V2451380,1,$15384.11,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CAMPECHE CALLE 16,1220,10,3VMA2M3C3V2451392,1,$15384.10,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CARRILLO PTO JUAREZ,1120,10,3VMA2M3C8V2436483,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CHT MOTOS OTHON,1738,10,3VMA2M3C0V2450264,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CHT MOTOS OTHON,1738,10,3VMA2M3CXV2450286,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CUN CHEDRAUI MUNDO MAYA,1877,10,3VMA2M3C0V2450376,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY CUN PLAZA HEROES MOTOS,1752,10,3VMA2M3C2V2451352,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY ESCARCEGA J SIERRA MOTOS,1797,10,3VMA2M3C3V2450386,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY MID EMILIO SEIJO,1069,10,3VMA2M3C0V2451379,1,$15384.10,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY MID MOTOS CALLE 56,1100,10,3VMA2M3C3V2450307,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY MID ORIENTE,1017,10,3VMA2M3C5V2451376,1,$15384.11,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY PANABA CALLE 18,1052,10,3VMA2M3CXV2451373,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY PETO CALLE 31,1093,10,3VMA2M3C8V2451369,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY PUERTO MORELOS L9,1103,10,3VMA2M3C0V2436428,1,$14870.24,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY VALLADOLID MOTOS CALLE 39,1748,10,3VMA2M3C0V2450359,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS MID,MACROPAY VALLADOLID MOTOS CALLE 39,1748,10,3VMA2M3C8V2450366,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS SALTILLO,CIUDAD VICTORIA CENTRO,1944,10,3VMA2M3C0V2450670,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS SALTILLO,DELICIAS CHIHUAHUA CENTRO,1946,10,3VMA2M3C1V2450628,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS SALTILLO,MACROPAY TORREON CENTRO HIDALGO,1941,10,3VMA2M3C4V2450977,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS SALTILLO,PARRAL CHIHUAHUA CENTRO,1945,10,3VMA2M3CXV2450661,1,$15301.28,0,$0,0,0
VELOCI MOTORS,"MOTO VELOCI BOXTER RT3 220CC, NEGRO",CEDIS SAN LUIS,MACROPAY IRAPUATO FRAGARIA LB05,1530,10,3VMA2M3C4V2462434,1,$15085.76,0,$0,0,0
